state_key,best_action_id,best_action_name,q_action_0,q_action_1,q_action_2,q_action_3,q_action_4
"(2, 2, 4, 2, 4, 0, 3, 2, 4, 3, 2, 3)",3,service_priority_procurement,1.338679311583541,1.4287081583553025,2.8411721612729943,8.591318065778802,2.9169610965226567
"(0, 0, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3)",4,risk_avoidance_procurement,0.7426272122559376,0.32898879622152616,0.0,0.0,6.642499422259896
"(1, 1, 4, 4, 4, 2, 3, 2, 4, 3, 3, 3)",2,resilience_priority_procurement,-0.19532309844313436,0.17641088937755467,3.4280101787869577,0.21659346341588262,0.0
"(1, 1, 0, 3, 4, 3, 2, 0, 0, 0, 2, 0)",0,cost_priority_procurement,8.980304965756133,0.0,0.0,2.5749416811658956,0.0
"(1, 1, 2, 0, 4, 1, 2, 0, 0, 1, 0, 1)",0,cost_priority_procurement,12.938916590918897,1.4825789795437743,6.104560110854857,2.1674056214872257,3.0541257533984902
"(2, 3, 0, 0, 4, 4, 2, 2, 4, 1, 2, 2)",4,risk_avoidance_procurement,0.017062579477680417,-0.33282546170032257,0.11563138975427563,-0.04218024552882131,5.345238383969867
"(0, 0, 0, 2, 4, 2, 2, 2, 4, 0, 1, 2)",2,resilience_priority_procurement,1.2096972439929794,1.327980751216316,7.0264702843079165,1.7973067923882806,1.393895598144058
"(1, 1, 0, 2, 4, 1, 2, 0, 0, 1, 2, 0)",0,cost_priority_procurement,14.420991540056294,3.8945845137529025,2.3004311512035445,2.711010082641348,1.3199398776592728
"(2, 2, 4, 2, 4, 0, 3, 0, 0, 3, 2, 1)",0,cost_priority_procurement,11.865671145921333,1.1619133111888196,5.17013860733626,4.2088292976207935,1.1882106591350718
"(3, 3, 0, 4, 2, 0, 3, 2, 4, 2, 3, 3)",2,resilience_priority_procurement,0.9837688745473563,0.8792231237133724,5.605652984602017,2.890023987245669,0.9637330515602776
"(0, 0, 1, 4, 2, 0, 3, 2, 4, 1, 2, 2)",2,resilience_priority_procurement,0.8082729019036913,0.04865953826202196,3.7681896927371175,0.7042416070738665,0.8989979133040569
"(2, 2, 4, 3, 2, 0, 3, 3, 4, 3, 2, 3)",4,risk_avoidance_procurement,1.3056952801249437,2.254300056820237,3.7087692284552354,3.565238908634503,8.008187575429716
"(1, 1, 0, 2, 2, 0, 2, 2, 4, 1, 1, 2)",2,resilience_priority_procurement,0.38167135084098724,1.2906818920318393,6.832171450787024,2.043945419414038,2.03884471330837
"(1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0)",2,resilience_priority_procurement,2.5018308457706326,1.3483315917709824,8.093849159153716,2.2950555254922254,0.41692585672455706
"(0, 0, 0, 4, 2, 0, 3, 0, 0, 0, 2, 0)",0,cost_priority_procurement,4.966155462047476,0.5719396859187115,0.5386648880099321,0.0,0.4970131256389857
"(2, 2, 2, 3, 2, 1, 3, 2, 4, 2, 2, 3)",2,resilience_priority_procurement,-0.14511448078354827,-0.09891178895656885,2.912488352509925,0.0,0.0
"(1, 0, 0, 4, 2, 0, 2, 1, 4, 0, 2, 2)",1,balanced_procurement,1.4305197074155074,4.68261717212933,1.492038574877625,1.4923847976086244,1.379636592634911
"(2, 2, 4, 2, 2, 0, 3, 2, 4, 3, 2, 3)",4,risk_avoidance_procurement,0.7401177059202982,0.46067100868943966,1.0601287444609777,2.027264742155246,6.603631478933581
"(0, 0, 1, 3, 2, 0, 3, 1, 4, 0, 1, 2)",1,balanced_procurement,0.5618090077795194,4.020092126959367,0.45445199318470386,0.0,0.0
"(2, 2, 3, 1, 1, 0, 3, 2, 4, 2, 1, 3)",4,risk_avoidance_procurement,0.5513124545175205,0.9863668112960304,0.6001186581191168,1.193769274871556,6.202469507997222
"(1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 0, 1)",0,cost_priority_procurement,4.699126268901008,0.0,0.9607137873325278,0.5219944976628044,0.0
"(3, 3, 0, 3, 2, 0, 3, 0, 0, 2, 3, 1)",2,resilience_priority_procurement,0.750449756840944,0.5565231994156046,5.277345271785772,0.39387138238379515,0.6164740410603272
"(0, 0, 1, 2, 2, 1, 3, 1, 0, 0, 1, 1)",0,cost_priority_procurement,4.040992751137066,1.2005082936454372,0.6722421121922434,0.5365367251364325,0.0
"(2, 2, 3, 1, 2, 1, 3, 1, 0, 2, 1, 1)",0,cost_priority_procurement,4.8757548894218035,0.0,0.0,1.6994270689959852,0.9253306820951565
