alpha,w_low,w_moderate,w_high,valid_f1_macro,valid_balanced_accuracy,proposed_model,base_algorithm,candidate_feature_set
0.85,0.7,1.5,1.0,0.9938025767948013,0.9938234755017828,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.3,1.15,0.9938020765681698,0.9938182247605668,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.15,1.0,0.9938017941724939,0.993817662935844,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,0.7,1.15,0.9938016320977638,0.9937866984925227,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.15,1.0,0.9938000618200072,0.9938172736090841,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,0.85,0.85,0.9937971640042581,0.9937999225049182,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.15,0.7,1.15,0.9937959951466344,0.9937822038947398,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,1.5,0.7,1.3,0.9937914560493759,0.9937801727353065,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.15,1.3,0.993770562797084,0.9937639535730599,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.85,1.5,0.85,0.9937703470958237,0.9937966464427057,LightGBM-RGC,LightGBM,RGC-RiskIndicator
1.0,0.7,1.5,0.7,0.9937690357543535,0.9937963007574407,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.0,0.85,0.9937663233437002,0.9937852156295383,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,1.5,1.15,0.9937650145083518,0.9937856697292015,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.15,1.15,0.9937646080414666,0.9937774803185642,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.0,0.85,1.3,0.9937643111980323,0.9937529550388083,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.5,1.5,0.9937623744216233,0.9937767889480345,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,1.5,0.7,1.0,0.9937562522976702,0.9937544025527716,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,1.5,1.3,0.9937274937964236,0.9937437368648498,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.15,1.0,1.5,0.9937269899834148,0.9937157110909499,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,0.7,0.7,0.9937226944458545,0.9937272496291768,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.85,1.15,0.9937181096290283,0.9937159701825639,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,1.5,0.7,1.5,0.9937166187640653,0.9936992456760243,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.85,1.5,0.7,0.9936976802253401,0.9937289433958189,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.3,1.5,0.9936966653917277,0.9936886229402586,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.15,1.3,0.9936926233966176,0.99368693746609,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.15,1.3,0.9936906922083613,0.9936846901671986,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,1.5,1.5,0.9936902913151634,0.9937035542475702,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.5,1.0,0.9936902818325676,0.993712024570569,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.85,0.85,0.993681945691241,0.9936902000000288,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.85,1.0,0.9936815612482267,0.9936843226611863,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.85,0.7,1.5,0.85,0.9936562935034462,0.9936807227344563,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.0,1.15,0.9936557282242098,0.9936494126058703,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,1.5,1.0,0.9936553531240224,0.9936789724873843,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.5,1.15,0.9936532062513522,0.9936730303756383,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.3,1.15,0.9936508514672746,0.9936671741682046,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,0.7,1.0,0.9936418854699921,0.9936362315456307,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,1.5,0.85,0.9936278639375971,0.9936626878628952,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,0.85,1.5,0.9936222143751935,0.9935974753109056,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.3,1.5,0.9936188328549109,0.9936118877456502,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.15,1.3,0.9936175787056957,0.9936250040329861,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.5,1.3,0.9936159007284839,0.9936325668459972,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,0.85,1.5,0.9936140861306676,0.993591014326593,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.85,1.3,0.9936087162511672,0.9935989875977723,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.0,1.15,0.993586033377798,0.993578014746129,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.3,1.0,0.9935788640989255,0.9936000118146321,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.0,1.15,0.9935788299216554,0.9935721155865389,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.0,1.0,0.9935717793421407,0.9935777767859234,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,0.7,0.85,0.9935688409099983,0.9935699978334546,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.85,0.7,1.5,0.7,0.9935468586601729,0.9935754948273497,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.5,1.5,0.9935436600439879,0.9935473613283902,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,0.7,0.7,0.9935325412337352,0.9935412889814984,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,1.5,0.85,0.9935155822609435,0.9935504589675007,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.3,0.7,0.9935103360757379,0.9935385965647562,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.5,1.3,0.9935071844445676,0.9935254373252641,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.3,1.3,0.9935060674953876,0.9935095555558089,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.3,1.15,0.9935045431854076,0.9935208350024217,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.3,1.5,0.9935044348629503,0.9934970658660992,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,0.7,1.15,0.9934964155531172,0.99348319343533,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.15,1.5,0.85,0.9934794825182389,0.9935145548085457,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.15,0.7,0.9934731668933883,0.9935005098798134,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,0.85,1.0,0.9934719286523427,0.9934617883047707,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.0,0.85,1.5,0.9934695125324833,0.993445409483496,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.0,0.85,0.9934689178699277,0.99349130454479,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.15,0.85,1.5,0.9934684633624328,0.9934437240093276,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.3,1.3,0.9934679037709788,0.9934806523851422,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.15,1.15,0.9934594737076949,0.9934652022052638,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.3,0.85,0.9934326428588817,0.9934572590473055,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.3,1.15,0.993432507384017,0.9934486373577524,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,0.85,0.7,0.9934023247307797,0.9934306890798424,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,0.7,0.85,0.9933985495121512,0.9933852692496203,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.5,0.85,0.9933607242310467,0.9933875248409852,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.85,1.5,0.9933504561763247,0.9933274975679695,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,0.85,0.7,0.9933256937834353,0.9933540186581374,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.0,1.15,0.9933154894629941,0.9933083179155541,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.7,0.7,1.5,0.7,0.9932881783072006,0.9933198217940986,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,1.0,0.7,0.9932870499985608,0.9933138142201102,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,0.85,1.0,0.993282605946729,0.99327191670478,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.0,1.5,0.85,0.9932568130773319,0.9932922147708405,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.15,1.3,0.9932400268356227,0.9932332681951141,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,0.7,0.85,0.9932082147006002,0.9931948358249066,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,0.85,0.85,0.993164409769609,0.9931723499970578,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,1.15,0.7,0.9931043781295442,0.9931372532261659,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.85,0.7,0.9930232321353102,0.993044139210283,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,1.5,0.85,0.992959666548328,0.9929953868374185,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,0.85,1.0,0.9929440555215464,0.9929330693133552,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.15,1.0,0.9928366986570895,0.9928550462638116,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.15,1.15,0.9928359774502847,0.9928400072314406,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,0.85,1.0,0.9928145173599989,0.9927944872792939,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,0.7,0.7,0.9927939213928481,0.992803886243689,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,0.85,0.7,0.992769952775455,0.9928033108906923,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.0,1.5,0.9927408737088569,0.9927165854830836,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,0.7,0.85,0.9927187418323028,0.9927056080802409,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,0.85,1.5,0.9927082282007791,0.9926680620886122,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.15,1.5,0.9926995520576499,0.9926874661729591,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.3,1.5,0.992548807257407,0.9925460531945363,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.7,1.0,0.9924049459480985,0.9923973493336513,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.0,1.15,0.9923768269292754,0.9923726380276586,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.7,0.85,0.9922589505719378,0.9922590045704567,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.3,1.5,0.9922583965410071,0.9922377944479468,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.15,1.0,0.9922522544535752,0.9922827165370105,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.7,1.15,0.9922206235069463,0.992207067275492,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,0.85,1.0,0.9921170085634826,0.9921091212690349,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.0,0.85,0.9920714466408026,0.9921083162483065,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.0,0.85,0.991907134063113,0.9919280746591203,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.7,0.7,0.9916404287121298,0.991653407310352,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.0,1.0,0.9915755945391705,0.9915926404788498,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.0,1.0,0.9914992711693343,0.991499506020897,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.15,1.3,0.9914771152201826,0.991457076104726,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.5,1.15,0.9914542906404221,0.9914779495237833,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.5,1.0,0.9913820681523138,0.9914084962298245,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.5,1.3,0.9913801141256396,0.9913987727115732,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,0.7,1.3,0.9913370324017103,0.991269745554923,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.15,1.3,0.7,0.9913172300348204,0.9913941284252318,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,0.85,0.85,0.9912817253822995,0.9913004148682701,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.5,1.3,0.9912721253054796,0.99129164319084,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,0.7,1.3,0.9912542348128293,0.9911916057985075,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.15,0.7,1.3,0.9912461551693602,0.9911871112007247,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.0,0.7,1.3,0.9912141205506982,0.9911518336393962,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,1.3,0.7,0.9912037899620754,0.9912818995298368,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.0,1.3,0.7,0.9911697704598197,0.9912459953708822,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,0.7,1.3,0.9910186770142753,0.990961681127044,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,1.3,0.7,0.9909861435079031,0.9910614611057582,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.3,1.15,0.9909002911852834,0.9909177343775447,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.5,1.15,0.990838279709379,0.9909154021629982,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.3,1.0,0.990835705560222,0.9909107132465049,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.5,0.85,0.990689083806744,0.9907249105798588,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.3,1.0,0.9906093988289029,0.9906859097704505,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.5,1.5,0.9905308270138931,0.9905392232414071,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.5,1.15,0.9904993299818562,0.9905777431939226,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.3,0.7,0.9904679611903972,0.9905411694851853,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.5,1.5,0.9904586136738743,0.9904569563932212,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.0,1.3,0.9904468582295611,0.9903809035873303,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,1.3,0.7,0.9904255007619983,0.9905142320117098,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.0,1.3,0.9904036711324434,0.9903408505158576,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.3,1.0,0.9903557931414898,0.9904285083108747,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.5,1.15,0.9902836361190767,0.9903581475069281,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.15,1.5,0.990220474977201,0.9901532262147582,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.0,1.3,0.990175259980845,0.9901142967927311,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.15,1.5,0.9901515879381907,0.9900807047055712,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.15,1.0,0.9900480165063001,0.9900628738238719,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.3,1.3,0.9899390094960299,0.989935822035564,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.0,1.15,0.9898445639960655,0.9898183423989529,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,0.7,1.3,0.9898132889113375,0.9897620740223564,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.15,1.5,0.9898034871722654,0.9897390481905322,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,0.85,0.7,0.9897209756820712,0.9897890079380275,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.15,0.85,0.9896633276003665,0.9897601560119904,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.3,1.0,0.9894274492427343,0.9895251967387687,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.15,1.5,0.989355813900579,0.9892638660639376,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.0,1.3,0.9893208408043201,0.9892294312396933,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.0,1.3,0.9892689259371572,0.9892122955856465,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,0.7,0.85,0.9892374181365865,0.9892250225462226,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.15,0.85,0.9892144998884005,0.9893172691358082,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.5,1.3,0.9891587758152641,0.9891707045494371,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.15,1.15,0.988827250859028,0.9888187845121713,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.0,0.7,0.9886732972494939,0.9887863111379748,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.15,0.85,0.9885557259028391,0.9886450848751277,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.0,0.7,0.9881493275841575,0.9882731282307496,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.15,0.85,0.9881052363879075,0.9882330751592768,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.5,1.15,0.9880593767549476,0.988124353372504,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.3,1.15,0.9880461843451226,0.9880516358666108,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,0.85,1.15,0.9880114974079843,0.98790482463754,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,0.85,1.15,0.9879629239579981,0.9878642097413445,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.3,1.0,0.9879095106586316,0.987972093226384,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.5,1.0,0.9878664973893786,0.9879978432661672,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.3,1.5,0.9878040308677832,0.9877702061790985,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,0.85,1.15,0.9876571259318153,0.9875626062977783,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.3,1.5,0.7,0.9876486943865914,0.9877900452090138,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.15,1.5,0.7,0.9875770798048182,0.9877154925403935,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.5,1.5,0.9874576364724699,0.9874421630032147,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.0,1.5,0.7,0.9873577288892994,0.9874931525026883,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.5,1.0,0.9873532523646998,0.9874766441356065,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.3,0.85,0.9873119542507395,0.9874523214670349,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,1.5,1.5,0.7,0.9871272671152753,0.987281205533017,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.85,1.5,0.7,0.9870645664920036,0.9871963245692662,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.3,0.85,0.9870588829278976,0.9871864496844603,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,0.7,0.7,0.9870311202547125,0.9870506141802368,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.5,1.15,0.9870239377394764,0.9870834892189967,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,0.85,1.15,0.9868585857967176,0.986772336934269,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.0,0.7,0.9868275692768039,0.9869248917092319,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.0,0.85,0.9866449645661083,0.9867310218739389,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.5,1.0,0.986492338104962,0.9866506295828318,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.15,0.85,0.9863361604591612,0.9864115716530648,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.3,1.0,0.9863187081738718,0.9863722889426382,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.15,1.5,0.986227811012579,0.9861003777948588,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,0.85,1.15,0.9861612473513706,0.9860084733327336,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.15,1.3,0.9861006238306763,0.9860578273146929,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.3,0.85,0.9860131610339877,0.9861819077512112,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.3,1.3,0.9857157635725006,0.9856916974538666,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.15,0.7,0.9855504233437392,0.9857263451590823,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.0,0.7,0.985524044959044,0.9857077190389164,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.5,1.0,0.9851761197044415,0.9852800939490409,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.15,0.7,0.984859717786127,0.9850093541375324,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.6,0.7,1.5,0.7,0.9848159721763315,0.9849258483117064,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.3,0.85,0.9846626337076586,0.9847672785478281,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.0,1.3,0.9842303530757276,0.9840917328217541,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.5,1.0,0.9842192545181048,0.9843137176912506,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.5,1.3,0.9839540855554388,0.9839571136739735,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,0.7,1.0,0.9837452817730261,0.9835828751821323,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.3,0.85,0.9836324012741167,0.9837261334819595,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,0.7,1.0,0.9832938024696531,0.9831026366330321,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,0.7,1.0,0.9832455904526833,0.9830936474374665,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.5,1.15,0.9832043003807516,0.983247924414297,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.15,0.85,0.9831264151311044,0.9833438848801292,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.5,0.85,0.9829173777278452,0.9831198028878257,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.15,0.7,0.9829115173445689,0.9831561822778525,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.15,0.7,0.9827266739913786,0.9828491403888374,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,0.85,0.7,0.9826930560833165,0.9828332437124306,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.5,0.85,0.9824571043337972,0.9827020890204344,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,0.85,1.0,0.9823783856331105,0.9823563388964428,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.5,1.0,0.9816328900598785,0.9817072031658803,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.5,1.3,0.85,0.981497858535783,0.9817761974236938,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.0,1.5,0.85,0.9809418481770283,0.9811035303288064,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,1.0,1.15,1.0,0.980928785916734,0.9810247834281776,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,1.15,1.3,1.15,0.9808889889628928,0.9809740993284657,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,0.85,1.0,0.85,0.9808598628963731,0.980974085800192,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,1.3,1.5,1.3,0.9808194536552861,0.9809201173457938,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.7,1.3,1.5,0.9807324195183323,0.9806582976122987,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,0.7,0.85,0.7,0.9804612279923681,0.9805938538408644,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,1.15,1.5,1.3,0.9803132129887998,0.9803777427524055,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,1.0,1.5,0.9802756216262279,0.980054004213848,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.3,1.0,1.5,0.9801846639019312,0.9799769881068783,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,1.0,1.3,1.15,0.9801629094632252,0.980206446027951,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,0.85,1.5,0.85,0.9800293918773179,0.9801743980188746,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.4,0.85,1.15,1.0,0.9800187917600641,0.980071191300732,LightGBM-RGC,LightGBM,RGC-RiskIndicator
0.5,1.15,0.7,1.0,0.9800029400651181,0.9799017870198842,LightGBM-RGC,LightGBM,RGC-RiskIndicator
