node_id,rgc_degree,rgc_weighted_degree,rgc_pagerank
product::ac9582d10bd0aa9ee0e32da77c4495b6,3.0,3.0,7.235772796423348e-06
product::c92f0e7b9d49a9543558d6532772441b,10.0,102.0,4.5377881250417924e-05
product::247fa5b4e2f524a22b21ef256ffc23e4,6.0,63.0,3.0458811803924473e-05
product::fa51e914046aab32764c41356b9d4ea4,4.0,6.0,8.573982264110016e-06
product::15529bfa2d73947d1e03020f58f5a016,5.0,9.0,8.936568417225508e-06
product::9f05bf9bbb9b5629e674ce58804cd164,3.0,3.0,6.724223054500707e-06
product::31639956e7fac87ecfd9d608040638bd,7.0,75.0,3.365895511694646e-05
product::837b5c6df9ceb8a9c604e78fde0e60a2,8.0,21.0,1.3644627570206312e-05
product::7aab18bec732db73232f712de3ba14fc,3.0,6.0,8.497901393828421e-06
product::33202a8e7a645388c41ed714203d7131,12.0,51.0,2.868982738009547e-05
product::2cfec57b3d2ea171bceca7aef38d044a,3.0,3.0,7.5899202851747105e-06
product::cbbc2be2dd13b09f354a19a987e05924,3.0,9.0,8.937009094372603e-06
product::67024c9e5ec20f39379750aed90423fe,3.0,3.0,6.945360501932903e-06
product::e000ecbb2e86143e74b3b2c3cf15f21e,8.0,18.0,1.3409313201314317e-05
product::8d29be6478bbde713745b8f567edc734,3.0,3.0,7.0856600511487515e-06
product::7402c8cf69df715729b26da0ac2cc721,7.0,24.0,1.7029351800742078e-05
product::8903e02564eb6f9584dae521a9663b55,3.0,3.0,7.203925095014288e-06
product::ea99388f66ccc3a78b6c2d7725184b12,4.0,6.0,8.228994698571882e-06
product::4e5e41fb7d296a6f776c63fee5cb9fac,11.0,30.0,1.7794973347170857e-05
product::58efb9b638561ce132216a9a612513e2,6.0,72.0,3.354465219206894e-05
product::19239f99ecca2c266c57cdce121a6727,3.0,6.0,8.143455197401458e-06
product::794bf14b91dcd92fd3cd35a45d6a83e4,3.0,3.0,7.112998880776852e-06
product::c413fa08b405af6edb9d49e85e241c08,10.0,39.0,2.0984524022574737e-05
product::f1a7551730e920950fb0346630971099,3.0,6.0,8.136162057734324e-06
product::8317b177579dd27ff068b83205e2169b,13.0,78.0,3.491804616591793e-05
product::04dc26a02c448f6f2b914f01c2902ebd,11.0,33.0,1.879675095358431e-05
product::2d7bc40a076687ee0ad5b507ecafd4f3,3.0,3.0,7.197635256149581e-06
product::43a24e051b37c8e88accdfdeecddb71b,5.0,9.0,9.23721520825625e-06
product::d465fef4e52e46bc9e04996b37789bbd,6.0,9.0,9.950472853008098e-06
product::5291f2fd6367110ed90adc7a8da2f261,6.0,12.0,1.0959330812190471e-05
product::d9d3c966af100aeb7047ac8b59a70d4c,3.0,6.0,8.156433798479239e-06
product::c1678a85525ac9b08eb174f36a1d944f,3.0,3.0,6.93100434235808e-06
product::163365b4428bf91ee261186233e5f796,4.0,12.0,1.1251734191893785e-05
product::cd64fc35f195d70cebe293e0b60dce33,3.0,3.0,6.905653760920286e-06
product::430d215740da7fdda91cc938f8fd92f6,8.0,21.0,1.455295884007965e-05
product::623fb8cc5f36842aa32650e2208a08c8,6.0,27.0,1.6246699550823356e-05
product::748b2d1153c4265584b74e4574455dcf,3.0,3.0,6.92987292853818e-06
product::2eb9b2ef7c1da3c7b99702452ea4729f,10.0,51.0,2.4078013736390628e-05
product::a31e2b31d699c94831605bd8c9f1b36e,3.0,3.0,7.4330878499519205e-06
product::c941e81ce9fde807c2747a28fc360206,3.0,3.0,7.061714357986543e-06
product::c57c6b0b6d9868bc2164f6182b52d9ca,3.0,6.0,8.273902295413985e-06
product::297b1803f900002706c8de3e0a77d217,3.0,6.0,8.599511562487997e-06
product::6bbe55cf8f85c87b6eebb775a53402f4,12.0,96.0,4.133316510773798e-05
product::a0ef8572cd061badd81ffc48dc04d1fa,6.0,21.0,1.447072201942929e-05
product::ec7b66dc5dc162790056db61a1d61c99,3.0,3.0,6.907358481626995e-06
product::afb20d6bc6e0556ba8e9e724e6ea03bb,3.0,3.0,7.359419185239385e-06
product::1be9a7b25f7ddfe1dfda88b9b64f595c,6.0,15.0,1.182816879105212e-05
product::2016dc27f7cc30f18815b34170e0ce98,3.0,3.0,6.963610431720481e-06
product::c78b767da00efb70c1bcccab87c28cd5,4.0,9.0,9.035834396349834e-06
product::02f8dd9b448d3ec2c73e65a22da1121c,5.0,9.0,9.35205649616487e-06
product::4ac50dbde931c0a5ed8c33d3dc047351,10.0,78.0,3.733375182588215e-05
product::97ac99fefa9cf4eb8f825136a89e8f40,3.0,3.0,8.436870958263916e-06
product::fec76cdd2170ca10b02e2f0d81ff4123,4.0,6.0,8.560614656459708e-06
product::516ccdc0667fe7e260156d1998ef9546,8.0,18.0,1.2329505209391239e-05
product::67cdbf842853a39463b426b3b2d27466,4.0,6.0,7.951179495950845e-06
product::68f3adaef1620e7b0c4c7cd9f78d7ed0,5.0,9.0,1.0398672280696625e-05
product::52faaea7e7d55dfe5aa81f0b5f79d7b9,3.0,3.0,6.9438808751750376e-06
product::fe55c83c8471a2fca643b9291c1f105e,3.0,6.0,8.26683692085146e-06
product::7cb189885a8c492d7fe0ebad09449b3c,3.0,3.0,7.08776997139189e-06
product::4396a21dbcffe535748c5df0f544b5de,3.0,9.0,1.0252302827373986e-05
product::e0dfc740a058aaf5d2627087f26ee80d,4.0,6.0,7.926141299222287e-06
product::2a5806f10d0f00e5ad032dd2e3c8806e,12.0,120.0,4.9822188530479116e-05
product::bc5eb8763748dffc2350d94dca6f7a95,3.0,3.0,6.884863410131216e-06
product::ced7fbfaaf7d98ad9bd9b32a5eb5fe58,3.0,3.0,6.724176330880139e-06
product::6a061bfb29801343fcf5bf10207409ad,3.0,3.0,6.8244759374468115e-06
product::8e14e42d480e0c520d2f8ee0e7d3249d,4.0,9.0,1.0137045652489592e-05
product::e0f33a3329af6716a0bb47fd7a664439,8.0,72.0,3.576478207033722e-05
product::94957e92f3bfe1d1b2330039dc803853,3.0,3.0,6.858373567388886e-06
product::0f3288619c16188d156acc3ba91f36ab,4.0,6.0,8.089327446926507e-06
product::3b8b957801a5b4bca1a4f5d1f5d32aef,3.0,3.0,6.887559688511303e-06
product::614d9b959168fce3e0cbd0645acbb666,3.0,3.0,7.5622788292966315e-06
product::1d1d29cb3e67f3a4d7eb040b5a13d361,3.0,3.0,6.8027308117925265e-06
product::7cb009e2ae1cdf7d16e8fbf0255ba953,3.0,3.0,8.058246862256326e-06
product::62a183c5f3895060ba1a8f1415694908,3.0,3.0,7.019273970411624e-06
product::7fa380056f1fbd883cc80a75e60f207b,4.0,6.0,7.82777865562382e-06
product::8c34ab7fffe8c063bc8c6da88aa92185,3.0,6.0,9.234859796216022e-06
product::9e61de7e3ef7e99896060d76e48df65d,3.0,3.0,6.9821833046321104e-06
product::05805f52cdeb93d7684f871e599f0078,4.0,6.0,9.279116580846009e-06
product::741a31499a578979be85db7f80139e62,7.0,54.0,2.8401335347392102e-05
product::ed9d81a5043f74cbe0e3db315770af45,3.0,3.0,6.813613022109435e-06
product::ca152649b43c4c6081853d9421c59869,8.0,24.0,1.4773537625213763e-05
product::61a15da36ca0448be0565f8ee41dd37e,3.0,3.0,7.17953390092995e-06
product::cbb702235ad267cca951499fa8475606,7.0,18.0,1.2695658177075087e-05
product::154e7e31ebfa092203795c972e5804a6,25.0,798.0,0.0003039486279560186
product::f75eb66dc82bccecabd706bd441cfd3a,6.0,12.0,1.0574440570980388e-05
product::6d6b0f6705c1acf1128ecf19d57d5444,5.0,12.0,1.0647228841913582e-05
product::b206760d97dbc76527bb07029a6179cb,4.0,18.0,1.2450743963201053e-05
product::28a0482239353fd069dcf3e6d625ed5b,6.0,9.0,9.08828884160456e-06
product::be40e17908725e5bb30888064ff7e839,3.0,3.0,6.91892390470181e-06
product::025249b91a565601dc1b8f47ee7a230e,4.0,9.0,9.346162069979717e-06
product::dcf0f4c00270e4e71c868cbfedff1e9d,5.0,12.0,1.0656591918712176e-05
product::61787f92f08a18258c0267e53cb9c1cb,3.0,6.0,9.129469806413882e-06
product::ffb2a783fe9381154e13bb3457651996,3.0,3.0,6.8848166865106485e-06
product::d0fe4295267f15ccaceac4fb233d8c9a,7.0,39.0,2.0159511300528197e-05
product::c13e94ddeafb40833a4c2e02c65bbb5f,3.0,3.0,6.913023071893777e-06
product::6b42b1f7dfb74bb23a01605fbedd5b85,4.0,15.0,1.1924130763204253e-05
product::deafef42415ecde158b2a30ed7981e65,3.0,3.0,7.234513684808694e-06
product::ac6c3623068f30de03045865e4e10089,8.0,36.0,2.0007436995894034e-05
product::62744bf012b60074e5fa0fcd657cbd34,3.0,6.0,8.089483509821172e-06
product::5d92abea542c2022dfee91dd630f2697,7.0,18.0,1.2783528638280919e-05
product::843c3f321cc992f9a1a3c6319fd568f2,3.0,3.0,6.9996893301998576e-06
product::a4bc24bcb44abb54f2f6214991dcdab0,7.0,18.0,1.3587221917228355e-05
product::0e9dfb804bafa3d68ef3ee7a621abfb2,4.0,9.0,9.357215334396836e-06
product::2635c3e7db0ac6cb3e733cac61ce0ba5,10.0,48.0,2.5173281263398146e-05
product::e973af845d652b7bc8928c1ce0bbb164,3.0,3.0,7.058320233418531e-06
product::fca5d31cf768e5bf8a75483fa7f4674c,3.0,3.0,6.726286251123277e-06
product::0d60ec9cf77726af8257bc483d038a72,3.0,3.0,7.0575930260558685e-06
product::4c50dcc50f1512f46096d6ef0142c4a9,3.0,3.0,7.635320013806165e-06
product::b795524e6ddbae40e910d169242dbcd7,5.0,12.0,1.096010938651588e-05
product::e251ebd2858be1aa7d9b2087a6992580,11.0,144.0,5.856158207283586e-05
product::0b50295ca2c740dec15bb6fec6e8a3e2,3.0,6.0,8.805453610786877e-06
product::66a0a6e02b7f543e5b021ce361f267d4,15.0,96.0,4.149164294770645e-05
product::c5e9693041e519fd6e2ebde0d76cc1ad,4.0,6.0,8.211424630175602e-06
product::57a0cb306bbd11620b9bbb927748b043,4.0,6.0,8.375206882961373e-06
product::fba0d8ee4c9aa479a86833c83892e589,4.0,9.0,9.385424650396172e-06
product::1aa5ffb5e73a8635a5d4619a96d012fe,3.0,3.0,6.932311333683683e-06
product::7c2d0df8e5fbfa71d54a400b33a8502e,10.0,69.0,3.26271481053283e-05
product::8453809459840629ed9a2ba9735c551e,3.0,3.0,6.884863410131216e-06
product::ca26080d8f0fa848c329fe732f5e34e8,5.0,12.0,1.147141694443452e-05
product::93dc30627407d30e6917279857c8d9f1,3.0,3.0,6.904029887950703e-06
product::37b56eb8cc2988e0d7b5cfd7858d67b3,3.0,3.0,7.052868084155499e-06
product::a8bf9a06bef0fe4106c1fc0df21a5eb6,4.0,15.0,1.1944603955045065e-05
product::9ce6c37f9df63de67692c3f7d4d209f1,3.0,3.0,6.842732178373696e-06
product::0eb5d1d033dcdd7b9b11658ce84ee8e9,4.0,12.0,1.1703155271802637e-05
product::211c67e3e61d45efe54ed020191d042f,3.0,3.0,6.900635763382691e-06
product::d9ee0c2943c9663aef6a2bc0411cbc14,4.0,12.0,1.0689948582562792e-05
product::c8a3354f3676a68d1d990112ee5f2b5a,5.0,15.0,1.3039886820704778e-05
product::37274552ed878a9f6279f30be24b1473,3.0,3.0,6.863142906841018e-06
product::b9ca19b5696ec2668f48ae264c05bad6,3.0,3.0,7.019530675572034e-06
product::82183967d9fde935fc0b0189bb68ccec,6.0,30.0,1.8010196719201894e-05
product::f997c8ca952938be7b2d487f761c7e76,3.0,3.0,6.924327688556874e-06
product::ea922d4a264635e1c479157377deb623,5.0,12.0,1.076156965456917e-05
product::3c62f48140fdc7650a63b182fe3b9e4d,3.0,6.0,8.125844940076138e-06
product::086351823300e0339f6955b27998c186,11.0,72.0,3.397279864294832e-05
product::ed724a28107bfd2a1aebcb6dcd2055f4,3.0,6.0,8.138838868001791e-06
product::194163a8a65a48a8c95623c399a9d4a7,6.0,15.0,1.2045575167118864e-05
product::0c61745b90fbcbd2a7ac7d3cccde8776,3.0,3.0,6.874882215511962e-06
product::a4d8f727f92014da5dd64116af14634c,6.0,30.0,1.9258401962625302e-05
product::26c574b434aeee44ae054dcb540f2ebe,4.0,6.0,8.44915644531492e-06
product::ceeba7d5636e59173cc5f484e913db3d,3.0,3.0,6.9821833046321104e-06
product::0fe71728868b7995080b3971f0b94c70,3.0,3.0,6.897292173908609e-06
product::7676b117e79a01065c4962a3064886f6,3.0,3.0,6.936268420014313e-06
product::3ed31fdf8af68a6c0b059a256420a5c5,3.0,3.0,7.080282403444857e-06
product::3cebb9158a3aa0b3f78ee0f934c9f032,10.0,51.0,2.6356691025780088e-05
product::54d798aec2c073d2d403f66ee33ddbe4,3.0,6.0,8.235278795074124e-06
product::f32941d7c00c56b8d7a3723c8ebb4be5,4.0,6.0,8.280477021568478e-06
product::dd8c2302e75b8c69bfde7a67d2500a3a,5.0,15.0,1.2555708140220275e-05
product::06abf4be826ed1d548e8a22a3d75d912,7.0,24.0,1.774674234599763e-05
product::b0075cdedc8e455d734e6b1875336ca1,7.0,18.0,1.3897003118978843e-05
product::bc9b777dcebf814cf56193dcef254448,3.0,3.0,6.884240745242301e-06
product::c354b34e5d5b2dea6889ae714861e8f1,3.0,3.0,7.765360541386325e-06
product::b000447e24e31a4d7e628ca4d0622131,6.0,18.0,1.2521096610440931e-05
product::34b2f2ad489d0598df09cab99e17c928,3.0,3.0,6.958123011193029e-06
product::c202b596f6f2dafcad69ea9d86fbaaff,3.0,3.0,6.785946836474503e-06
product::67b0d38a61d8e4c1c1df7d56276302aa,6.0,21.0,1.540704092828035e-05
product::5be29135cf368b56e0b1920b2e77989f,3.0,3.0,8.030800814729345e-06
product::fa7be99321f2dbb1e518d2139ccb1d39,4.0,24.0,1.5579458985008964e-05
product::4f4474c152e4d8831cc0abc3551e8ff4,3.0,3.0,6.953511285517838e-06
product::2a4147c2b7b63a57aba916e6a5a03493,3.0,3.0,7.172860080340786e-06
product::41f447e263110b954a7e52f6052ab5e1,5.0,15.0,1.151487765394613e-05
product::81fad99d75a97d6ea46263987cc218a9,4.0,6.0,8.149012643264271e-06
product::6435be64ad92f52631170f9a92718a99,3.0,3.0,8.065174311490916e-06
product::4dcb49b9ca7e48d2f108d40caa77caa2,4.0,9.0,9.508489439407552e-06
product::4abef02c9dfc89006cb3d501d1f291c1,7.0,27.0,1.6584924076025114e-05
product::d9ba932a269adb3893a1d7e53161c7d2,3.0,3.0,7.549912077916331e-06
product::fec565c4e3ad965c73fb1a21bb809257,6.0,21.0,1.3767393019973275e-05
product::c0275a8ac94fd0866ba76c7d2496bb5c,3.0,3.0,6.859468817109359e-06
product::82cfbad6a3bb123bb807f51078765a0f,5.0,12.0,1.073840588392812e-05
product::65b89f415ce968a584fde133ae3ce3bf,5.0,9.0,9.374131878499193e-06
product::32272e8a9336baf4548671ac811f4f14,6.0,15.0,1.1737311988595875e-05
product::8477d691ae21afadfa805681bef3a620,4.0,12.0,1.1353339370315075e-05
product::ecb4c7c604905689ed8075d75c012acc,3.0,3.0,6.731302895166764e-06
product::927c2a01437aaec44d9b67f277b55eab,4.0,6.0,7.834554396548288e-06
product::e0352fc1b2c93712f1772fc4b0204db7,4.0,6.0,7.833270192223415e-06
product::8c22b9ad6943f7dfc87fde6fb92ab133,3.0,3.0,6.731302895166764e-06
product::546acf50e60127aacaed5190d95bf52b,4.0,6.0,8.398609427437846e-06
product::ad88bf1ad347307438c9c852084a06ed,3.0,3.0,8.15449592802429e-06
product::2d6676e04aac85ce66dcf8d0529f4012,3.0,3.0,6.850347226497387e-06
product::61963c77fd2c3db173915d9dc837ee12,3.0,18.0,1.2911140768133246e-05
product::cc2232dbef2c9fca23f4c7f6a19a42e3,10.0,39.0,2.2397555542011884e-05
product::a9e0e7b3976de987fdbd2773ec699f0c,3.0,3.0,6.852342252822733e-06
product::f1443bfa1e4eadc787b25d959f21163b,3.0,3.0,7.113585818268635e-06
product::83b9177e8afdc2719c085b5a96aa441b,3.0,3.0,7.113585818268635e-06
product::242e1933d9cb1c789d3c6a3f2d083ba0,7.0,24.0,1.5756182598030778e-05
product::4633dfeb3a2588bdb52af32d504b44eb,8.0,36.0,2.0885362629718955e-05
product::5355a40d35bd884a0a357a703be19df5,4.0,6.0,8.132965522880913e-06
product::ca8900ebdc7a2b907753dd3bf2672e19,4.0,6.0,8.416073325022885e-06
product::6ccbeb9656e37cb5fd5086f838762471,4.0,6.0,8.416073325022885e-06
product::1a300f482e35d7eac74b229be067aefd,8.0,57.0,2.772346466401512e-05
product::6a3dfd59a5999279171c5ea1014b0a09,4.0,6.0,8.139202885403923e-06
product::edaa2bd93560f6d79e10b21fa2858004,3.0,6.0,8.064539527248777e-06
product::20205e1ea024aec43a7a3fc0d8f7a287,4.0,6.0,8.975941047345078e-06
product::ad53b56bfd80cb8adc160a3deaa239b9,8.0,30.0,1.7792516556978515e-05
product::1d8b0573a8ebb81f72288beba6bf4327,3.0,3.0,6.812814044051206e-06
product::c88b4c14d55eb0c9706f83e3e01cd091,3.0,3.0,6.8759793544067115e-06
product::e9dd44f666af26b50ebdc7eefb56877a,4.0,6.0,8.572401931351688e-06
product::7d21a88f26eb0766b0b555f71a16750f,3.0,3.0,7.532624198150553e-06
product::1139f00effbb6523b59f6e6ebddc6d44,5.0,12.0,1.0654452127390753e-05
product::6f19f41a7c7ac7e45f4070d07ed80a75,5.0,9.0,1.135784076401493e-05
product::65987bbda0b048eb2cbd8fb635c959ab,3.0,6.0,8.18429680424437e-06
product::8fd009f43c970fdd7db487475a59cc7a,3.0,3.0,7.119795008600827e-06
product::955ef07f4e61b2033c9d6af6a6b61783,5.0,9.0,9.158074203041114e-06
product::880a54b4d8c28e6f7f519ae8caaa09db,3.0,3.0,6.888679313988927e-06
product::c689470c5a069795896edc7b896d9251,6.0,33.0,1.903551548357805e-05
product::b11b6e603959e09bb5b90095db226602,4.0,6.0,8.738139747009085e-06
product::f142a5ca78eb112cafbcf29f9a43eca7,3.0,3.0,7.536877688216776e-06
product::4d397d263f26b146e2305cfecf8193ba,3.0,3.0,7.064436455443826e-06
product::f9eb3d4735a873ed48d15dea16183664,6.0,15.0,1.283845350095249e-05
product::a6560efcf4467e1e097914a84362b833,3.0,3.0,6.862888913540372e-06
product::dc387d493524242e32ec63d1073e98f7,5.0,9.0,9.32887594486034e-06
product::bc68b4f9aacf4761a51fe96ac9cb6d62,4.0,6.0,8.045036172941251e-06
product::9da6fbcdb4cc9d08de3c70331ea19a5f,5.0,15.0,1.1716679820637144e-05
product::03bb06cda40712fb8473f7962fb7d198,6.0,27.0,1.613406347991006e-05
product::b77ae16cc8f67cd1c0ec781d5bf4da2b,8.0,30.0,1.6863391489007212e-05
product::810cb3c5af006624fa32d362077af85f,6.0,15.0,1.220876521992198e-05
product::98d61056e0568ba048e5d78038790e77,11.0,114.0,5.380080017238618e-05
product::3a98bcea866c31f53b35a41d3822f908,5.0,18.0,1.2904037114636775e-05
product::dcecb611ba878d5d8c7853585b285c12,3.0,6.0,8.183413966487669e-06
product::cddf971ea646c184a153eb3899113d5e,5.0,12.0,1.097480550447951e-05
product::a1efe4a86746c22541813e22e1d23e33,9.0,54.0,2.6579489176624227e-05
product::74d7448191f6e492834de7fe6dd952c2,4.0,9.0,9.120374619792443e-06
product::64d0feb1bcf9c7fe7b5dad3271c10910,11.0,48.0,2.528062870495172e-05
product::7f7b2d6dd176f1687e88f04590fe149e,3.0,3.0,6.8858410411782466e-06
product::81e32892fb8587aa24b175d42bb6bfcc,4.0,9.0,9.666391146960685e-06
product::65869c674f968fabec92e25a2b43d6ff,5.0,9.0,9.4996682790859e-06
product::5050cfa82dba6f455d0e91b798777f21,3.0,3.0,6.7859001128539355e-06
product::4aab09f985ad828b2733c0c0defc7911,4.0,12.0,1.1295570375710017e-05
product::99e51ed7faea9cbf65fc7bb4ea396cd0,3.0,3.0,6.904674528788504e-06
product::36efd30e7c14e8ed3a6557e9104112b3,4.0,15.0,1.1364900213882457e-05
product::3c0c5eee30aef7a844410f1d1397b620,4.0,21.0,1.3763979539789274e-05
product::3b43f7794dc5da533ffd74ebfeccf539,5.0,15.0,1.2232945914647941e-05
product::46255a421f244cd985f138a63d77d09c,4.0,9.0,9.554072488752814e-06
product::93fd807bea9d7cf539c1f5e0ef7ab1b5,3.0,3.0,6.933114262601218e-06
product::2fcd5f747ee88ffce15493b3cf70d8d2,3.0,3.0,7.170796883718216e-06
product::e3d17cced20767fb24db3fb6a6a67b2d,3.0,3.0,7.088937031249032e-06
product::cee96128d25ffe3429e69452233838dd,4.0,27.0,1.655212234420542e-05
product::d4fe034cde911805af12724d73fde7e0,5.0,24.0,1.549951422866492e-05
product::c0d44799bf113c42b744c0c5310a081e,3.0,3.0,7.1212408424708786e-06
product::704e268deb9b8eb20603204783b7a0d2,3.0,6.0,8.236120332713892e-06
product::cd8c7501d1e3a66f282dfed8dbd5ab9f,3.0,3.0,6.951401365274699e-06
product::e891d4a9622cae3b9fc2ec558bda155b,5.0,33.0,2.0491899494672903e-05
product::7743cda964f0400e51c2a904c3f1af36,4.0,6.0,8.106909428563953e-06
product::efea073f60eaa399daf907a712f18a85,3.0,3.0,6.886616117366356e-06
product::e8316a4667e5870c85e906b1f062bde1,11.0,90.0,3.881088052458662e-05
product::0f18dd94b11fed8cecd947decde9d3b1,3.0,3.0,6.868384292788507e-06
product::0e453d51e0da8f98a7297b61328d9a8c,3.0,3.0,6.8407684162127344e-06
product::71e54303c8b80673889bfc98bc5ecb0e,3.0,3.0,6.888679313988927e-06
product::d902ca64b614964dc31d6b0372e800ac,8.0,27.0,1.6600646099047124e-05
product::eb005badd08b68a6361449b18b6e13bb,5.0,12.0,1.0873563941148454e-05
product::f4f67ccaece962d013a4e1d7dc3a61f7,14.0,168.0,7.665641391214938e-05
product::819fc0e9c061a08bac3d5044eb92b173,9.0,27.0,1.6810635410859904e-05
product::9a78fb9862b10749a117f7fc3c31f051,8.0,21.0,1.34950548802365e-05
product::6b5af19067eeadc0f331687a79ca656b,4.0,6.0,9.233268787542733e-06
product::79cdc73931bb8e30077784ebbd2a16fc,4.0,9.0,9.468130084611744e-06
product::d2a0d941f4d70b5ec52ae23a1290cd0a,3.0,3.0,6.841116799086798e-06
product::edf219cab1d0e435e3e499287dca9a03,5.0,18.0,1.4166217227915925e-05
product::6f33a4a09ae1180a0ee1ff4682b2d21f,15.0,57.0,2.9813372853268334e-05
product::8934769521d632e65c27992662f05673,10.0,39.0,2.0366393527355208e-05
product::e0520a21b848aa7efcb536bbda142e75,3.0,6.0,8.347568173010747e-06
product::3a7c9b0413d7b9cc7f4a18318fc5afb3,8.0,45.0,2.242434915144224e-05
product::00636f9286f69c9f1bdabe76e670fb50,4.0,6.0,8.15086518738639e-06
product::b35ce9c1e37f5b0f4134da0fe4c93b84,6.0,15.0,1.185376287087884e-05
product::208e1df130afb08c59c387b356bc149a,3.0,3.0,6.770301747379854e-06
product::a710be5818329b097a82bb26b480f5fa,7.0,21.0,1.4347535639307861e-05
product::95ebf42730dea8baa19b9c8794da556b,3.0,6.0,8.221192416995353e-06
product::13ad6994bda56edfa0a269e3d9a9acb3,4.0,6.0,8.72729501026881e-06
product::add32d15ff7c76396b982686227d9553,4.0,6.0,8.11378055945583e-06
product::ba4a91633739ceceb2b73b627e2cfbc3,9.0,45.0,2.2179259858477888e-05
product::37ffcf68086496e428431de29b0b394d,3.0,3.0,6.923435600744765e-06
product::99ad29366bb604be21e29faa41057d34,3.0,3.0,7.026174444762488e-06
product::6020b332bb4a8888917d4844eba70bbe,3.0,3.0,7.336810250893226e-06
product::ab328a14d2698a726fe1ed2695f5f43c,8.0,18.0,1.2913715210510455e-05
product::3128a1273a207ae946c4dd1e23c86fed,5.0,12.0,1.1188115719171847e-05
product::746191562977a60292922c316e21720b,3.0,3.0,7.499923895725343e-06
product::de7e97827841985dae27ef4c4769da95,3.0,3.0,7.499923895725343e-06
product::ee2f96cb63d491d963a67285f048775a,3.0,3.0,6.969509178815737e-06
product::7e97894cc00196a56d6ec315c68b2353,8.0,36.0,2.025040325172301e-05
product::3e442d09f9dfef002aadf31960869f65,8.0,57.0,2.7282611819480753e-05
product::6ab41d7f15e7af9d6c7cd912055acc1a,7.0,18.0,1.3453617173892431e-05
product::e456721fdab66b576664c035ad183965,11.0,45.0,2.6593214106537886e-05
product::591c08a1d9290193bd96d8c9e6e607ac,5.0,30.0,1.726369944879879e-05
product::cfc8376b91d04c43d4431abcf28d51bc,3.0,6.0,8.057697127671883e-06
product::d116d7f4aa44ed3793cce65c2aca77ba,3.0,3.0,7.019273970411624e-06
product::4325528d61b94383829ce61040c858ed,3.0,3.0,7.074587539723857e-06
product::a9418952bd0aee716d44d25d706561b0,3.0,3.0,7.297401340110561e-06
product::190179a3742b4110aaa5373a873885bb,3.0,3.0,7.44302169401124e-06
product::14dffa241a078aeaebaef48a49e807ca,9.0,69.0,3.211971666839864e-05
product::2f02a124a827f65bfcc0baf443dad405,5.0,12.0,1.0667021389576752e-05
product::6df23f718baba6b30c0f3a6a516ae0bf,3.0,3.0,6.8884897846002545e-06
product::c1bc9defa33e2379fa66e43dd1875480,3.0,6.0,8.973877850722509e-06
product::4a1759556510b507ede067b7e191b927,3.0,3.0,6.934421253926821e-06
product::f59ff3f667dc8dc2b42117736585c1ba,4.0,6.0,8.436216587728425e-06
product::48c4971ba55bfffcbf4f2805048b5944,3.0,3.0,6.834554882318988e-06
product::0dcd34a72eb2310d44b1e823a4ecc7b7,3.0,3.0,7.026737543859336e-06
product::70358ca9f95694a2b9e41eed6edbd7b3,4.0,6.0,7.898218939606951e-06
product::f614b080b510187124d5e964cb35584a,5.0,12.0,1.0730003641819303e-05
product::15d5088ad671c687e6ee89b9ba4e0766,4.0,6.0,8.45122904645458e-06
